rental_id;rental_date;return_date;first_name;last_name;email
1100;31-05-2005 14:03;06-06-2005 16:08;Gilbert;Sledge;gilbert.sledge@sakilacustomer.org
1101;31-05-2005 14:13;07-06-2005 15:49;Christy;Vargas;christy.vargas@sakilacustomer.org
1102;31-05-2005 14:20;04-06-2005 17:38;Wendy;Harrison;wendy.harrison@sakilacustomer.org
1103;31-05-2005 14:24;09-06-2005 10:27;Jonathan;Scarborough;jonathan.scarborough@sakilacustomer.org
1104;31-05-2005 14:30;05-06-2005 12:07;Leo;Ebert;leo.ebert@sakilacustomer.org
1105;31-05-2005 14:33;07-06-2005 11:30;Jessica;Hall;jessica.hall@sakilacustomer.org
1106;31-05-2005 14:36;01-06-2005 14:33;Edna;West;edna.west@sakilacustomer.org
1107;31-05-2005 15:04;07-06-2005 16:42;Heather;Morris;heather.morris@sakilacustomer.org
1108;31-05-2005 15:05;09-06-2005 19:48;Maxine;Silva;maxine.silva@sakilacustomer.org
1109;31-05-2005 15:12;09-06-2005 16:21;Herman;Devore;herman.devore@sakilacustomer.org
1110;31-05-2005 15:22;07-06-2005 14:32;Terry;Grissom;terry.grissom@sakilacustomer.org
1111;31-05-2005 15:24;08-06-2005 21:18;John;Farnsworth;john.farnsworth@sakilacustomer.org
1112;31-05-2005 15:51;03-06-2005 14:04;Kristin;Johnston;kristin.johnston@sakilacustomer.org
1113;31-05-2005 15:58;05-06-2005 18:05;Jim;Rea;jim.rea@sakilacustomer.org
1114;31-05-2005 16:00;01-06-2005 19:05;Edith;Mcdonald;edith.mcdonald@sakilacustomer.org
1115;31-05-2005 16:07;04-06-2005 18:51;Edna;West;edna.west@sakilacustomer.org
1116;31-05-2005 16:10;01-06-2005 20:27;Mabel;Holland;mabel.holland@sakilacustomer.org
1117;31-05-2005 16:15;04-06-2005 17:20;Loretta;Carpenter;loretta.carpenter@sakilacustomer.org
1118;31-05-2005 16:23;03-06-2005 20:00;Ben;Easter;ben.easter@sakilacustomer.org
1119;31-05-2005 16:34;02-06-2005 10:54;Wesley;Bull;wesley.bull@sakilacustomer.org
1120;31-05-2005 16:37;04-06-2005 12:53;Lawrence;Lawton;lawrence.lawton@sakilacustomer.org
1121;31-05-2005 16:37;06-06-2005 21:02;Denise;Kelly;denise.kelly@sakilacustomer.org
1122;31-05-2005 16:39;04-06-2005 17:25;Stacy;Cunningham;stacy.cunningham@sakilacustomer.org
1123;31-05-2005 16:48;02-06-2005 19:17;Miguel;Betancourt;miguel.betancourt@sakilacustomer.org
1124;31-05-2005 16:49;04-06-2005 19:32;Emma;Boyd;emma.boyd@sakilacustomer.org
1125;31-05-2005 17:23;01-06-2005 15:02;Claudia;Fuller;claudia.fuller@sakilacustomer.org
1126;31-05-2005 17:27;04-06-2005 20:06;Joel;Francisco;joel.francisco@sakilacustomer.org
1127;31-05-2005 17:45;08-06-2005 22:41;Jesse;Schilling;jesse.schilling@sakilacustomer.org
1128;31-05-2005 17:49;05-06-2005 19:51;Paul;Trout;paul.trout@sakilacustomer.org
1129;31-05-2005 18:00;04-06-2005 23:05;Glen;Talbert;glen.talbert@sakilacustomer.org
1130;31-05-2005 18:13;06-06-2005 22:50;Sheila;Wells;sheila.wells@sakilacustomer.org
1131;31-05-2005 18:44;01-06-2005 20:13;Marjorie;Tucker;marjorie.tucker@sakilacustomer.org
1132;31-05-2005 18:44;07-06-2005 22:02;Elsie;Kelley;elsie.kelley@sakilacustomer.org
1133;31-05-2005 19:12;02-06-2005 20:12;Beverly;Brooks;beverly.brooks@sakilacustomer.org
1134;31-05-2005 19:14;02-06-2005 17:13;Jeanette;Greene;jeanette.greene@sakilacustomer.org
1135;31-05-2005 19:15;01-06-2005 14:44;Thelma;Murray;thelma.murray@sakilacustomer.org
1136;31-05-2005 19:19;09-06-2005 16:04;Diane;Collins;diane.collins@sakilacustomer.org
1137;31-05-2005 19:20;07-06-2005 16:10;Jack;Foust;jack.foust@sakilacustomer.org
1138;31-05-2005 19:30;05-06-2005 21:42;Barry;Lovelace;barry.lovelace@sakilacustomer.org
1139;31-05-2005 19:34;06-06-2005 17:40;Wallace;Slone;wallace.slone@sakilacustomer.org
1140;31-05-2005 19:36;07-06-2005 18:33;Dorothy;Taylor;dorothy.taylor@sakilacustomer.org
1141;31-05-2005 19:42;07-06-2005 0:59;Agnes;Bishop;agnes.bishop@sakilacustomer.org
1142;31-05-2005 19:46;05-06-2005 14:03;Elizabeth;Brown;elizabeth.brown@sakilacustomer.org
1143;31-05-2005 19:53;06-06-2005 20:56;Tonya;Chapman;tonya.chapman@sakilacustomer.org
1144;31-05-2005 20:04;09-06-2005 16:34;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
1145;31-05-2005 20:13;08-06-2005 2:10;Sonia;Gregory;sonia.gregory@sakilacustomer.org
1146;31-05-2005 20:34;03-06-2005 18:12;Jo;Fowler;jo.fowler@sakilacustomer.org
1147;31-05-2005 20:37;06-06-2005 19:23;Lena;Jensen;lena.jensen@sakilacustomer.org
1148;31-05-2005 20:38;02-06-2005 18:35;Jackie;Lynch;jackie.lynch@sakilacustomer.org
1149;31-05-2005 21:03;08-06-2005 19:58;Jose;Andrew;jose.andrew@sakilacustomer.org
1150;31-05-2005 21:20;03-06-2005 19:15;Anita;Morales;anita.morales@sakilacustomer.org
1151;31-05-2005 21:29;03-06-2005 23:24;Virgil;Wofford;virgil.wofford@sakilacustomer.org
1152;31-05-2005 21:32;04-06-2005 21:07;Jeanette;Greene;jeanette.greene@sakilacustomer.org
1153;31-05-2005 21:36;10-06-2005 1:26;Leslie;Seward;leslie.seward@sakilacustomer.org
1154;31-05-2005 21:42;08-06-2005 16:40;Cheryl;Murphy;cheryl.murphy@sakilacustomer.org
1155;31-05-2005 22:17;04-06-2005 20:27;Vickie;Brewer;vickie.brewer@sakilacustomer.org
1156;31-05-2005 22:37;01-06-2005 23:02;Connie;Wallace;connie.wallace@sakilacustomer.org
1157;31-05-2005 22:47;02-06-2005 18:01;Katherine;Rivera;katherine.rivera@sakilacustomer.org
1;24-05-2005 22:53;26-05-2005 22:04;Charlotte;Hunter;charlotte.hunter@sakilacustomer.org
